01;CLA;IPL4;201303;
EBT;UF;1300029;1.2500;4;4;0;0;0;0;
EBT;UF;1300060;2.2500;3;1;2;0;0;0;
EBT;UF;1300086;0.5000;2;2;0;0;0;0;
EBT;UF;1300102;0.5000;2;2;0;0;0;0;
EBT;UF;1300144;1.6250;4;3;1;0;0;0;
EBT;UF;1300201;0.7500;3;3;0;0;0;0;
EBT;UF;1300300;0.5000;1;1;0;0;0;0;
EBT;UF;1300409;2.0000;4;3;1;0;0;0;
EBT;UF;1300508;0.5000;2;2;0;0;0;0;
EBT;UF;1300607;4.8125;6;3;3;0;0;0;
EBT;UF;1300631;0.5625;3;3;0;0;0;0;
EBT;UF;1300680;0.5000;2;2;0;0;0;0;
EBT;UF;1300706;0.1250;1;1;0;0;0;0;
EBT;UF;1300805;0.2500;1;1;0;0;0;0;
EBT;UF;1300839;0.5000;3;3;0;0;0;0;
EBT;UF;1300904;0.5000;2;2;0;0;0;0;
EBT;UF;1301001;0.5000;3;3;0;0;0;0;
EBT;UF;1301100;0.7500;4;4;0;0;0;0;
EBT;UF;1301159;0.7500;3;3;0;0;0;0;
EBT;UF;1301209;3.8750;7;5;2;0;0;0;
EBT;UF;1301308;0.5000;2;2;0;0;0;0;
EBT;UF;1301407;6.3125;10;7;3;0;0;0;
EBT;UF;1301506;0.2500;1;1;0;0;0;0;
EBT;UF;1301605;2.5000;3;1;2;0;0;0;
EBT;UF;1301654;0.7500;3;3;0;0;0;0;
EBT;UF;1301704;0.1875;2;2;0;0;0;0;
EBT;UF;1301803;0.5000;2;2;0;0;0;0;
EBT;UF;1301852;0.2500;2;2;0;0;0;0;
EBT;UF;1301902;3.7500;11;11;0;0;0;0;
EBT;UF;1301951;0.2500;1;1;0;0;0;0;
EBT;UF;1302009;0.5000;2;2;0;0;0;0;
EBT;UF;1302108;1.0000;4;4;0;0;0;0;
EBT;UF;1302207;2.7500;5;3;2;0;0;0;
EBT;UF;1302306;0.5000;2;2;0;0;0;0;
EBT;UF;1302405;2.5000;7;6;1;0;0;0;
EBT;UF;1302504;5.3750;12;12;0;0;0;0;
EBT;UF;1302553;0.5000;2;2;0;0;0;0;
EBT;UF;1302603;10.3125;23;18;5;0;0;0;
EBT;UF;1302702;0.2500;3;3;0;0;0;0;
EBT;UF;1302801;0.6250;3;3;0;0;0;0;
EBT;UF;1302900;3.3750;9;9;0;0;0;0;
EBT;UF;1303007;0.5000;2;2;0;0;0;0;
EBT;UF;1303106;1.5625;5;4;1;0;0;0;
EBT;UF;1303205;2.1250;5;4;1;0;0;0;
EBT;UF;1303304;0.6250;3;3;0;0;0;0;
EBT;UF;1303403;5.6250;14;14;0;0;0;0;
EBT;UF;1303502;0.6250;3;3;0;0;0;0;
EBT;UF;1303536;0.8750;4;4;0;0;0;0;
EBT;UF;1303569;0.6250;4;4;0;0;0;0;
EBT;UF;1303601;0.6250;4;4;0;0;0;0;
EBT;UF;1303700;0.5000;2;2;0;0;0;0;
EBT;UF;1303809;4.6250;6;4;2;0;0;0;
EBT;UF;1303908;0.5000;2;2;0;0;0;0;
EBT;UF;1303957;0.5000;2;2;0;0;0;0;
EBT;UF;1304005;0.2500;1;1;0;0;0;0;
EBT;UF;1304062;9.5000;11;6;5;0;0;0;
EBT;UF;1304104;0.2500;1;1;0;0;0;0;
EBT;UF;1304203;8.6250;15;12;3;0;0;0;
EBT;UF;1304237;1.0000;4;4;0;0;0;0;
EBT;UF;1304260;0.5000;2;2;0;0;0;0;
EBT;UF;1304302;0.6250;3;3;0;0;0;0;
EBT;UF;1304401;2.7500;4;3;1;0;0;0;
EBT;UF;1400050;0.2500;3;3;0;0;0;0;
EBT;UF;1400100;1.8750;7;7;0;0;0;0;
EBT;UF;1400209;1.5000;2;1;1;0;0;0;
EBT;UF;1400308;0.2500;3;3;0;0;0;0;
EBT;UF;1400456;4.0000;7;5;2;0;0;0;
EBT;UF;1400472;1.3750;5;5;0;0;0;0;
EBT;UF;1400605;0.5625;2;2;0;0;0;0;
EBT;UF;1500404;0.2500;1;1;0;0;0;0;
EBT;UF;1500503;2.2500;4;3;1;0;0;0;
EBT;UF;1500602;0.5000;3;3;0;0;0;0;
EBT;UF;1500800;0.2500;4;4;0;0;0;0;
EBT;UF;1501303;0.1250;2;2;0;0;0;0;
EBT;UF;1501402;2.9375;15;14;1;0;0;0;
EBT;UF;1501451;0.7500;2;2;0;0;0;0;
EBT;UF;1501709;0.7500;2;2;0;0;0;0;
EBT;UF;1501782;0.1250;1;1;0;0;0;0;
EBT;UF;1501808;3.0000;6;6;0;0;0;0;
EBT;UF;1502103;0.8125;3;3;0;0;0;0;
EBT;UF;1502152;0.0625;1;1;0;0;0;0;
EBT;UF;1502202;0.1250;1;1;0;0;0;0;
EBT;UF;1502301;0.0684;1;1;0;0;0;0;
EBT;UF;1502400;0.2500;2;2;0;0;0;0;
EBT;UF;1502707;1.0625;5;5;0;0;0;0;
EBT;UF;1502954;2.1875;2;1;1;0;0;0;
EBT;UF;1503309;0.1250;1;1;0;0;0;0;
EBT;UF;1503457;0.8750;3;3;0;0;0;0;
EBT;UF;1503606;1.8750;6;6;0;0;0;0;
EBT;UF;1503804;0.1250;1;1;0;0;0;0;
EBT;UF;1503903;2.0625;2;1;1;0;0;0;
EBT;UF;1504059;0.2500;2;2;0;0;0;0;
EBT;UF;1504208;7.5625;12;9;3;0;0;0;
EBT;UF;1504422;0.0625;1;1;0;0;0;0;
EBT;UF;1504802;0.1250;1;1;0;0;0;0;
EBT;UF;1505031;1.0000;2;2;0;0;0;0;
